Warning in <TGeoMixture::ComputeDerivedQuantities>: Mixture PE: sum of weights is: 6
DD4hep           WARN  ++ STD conditions NOT defined by client. NTP defaults taken.
Detector         WARN  +++ Object 'compact_checksum' is already defined. New value will be ignored
Compact          WARN  ++ Overwriting/updating Header structure is very dangerous. Try to avoid this.
Compact          WARN  ++     Header definition in: file:///Users/andreas/cern/build/acts/acts/rz-release/_deps/odd-src/xml/detectors/CalorimeterHCal.xml
Detector         WARN  +++ Object 'compact_checksum' is already defined. New value will be ignored
19:23:18    Sequencer      INFO      Add Algorithm 'DigitizationAlgorithm'
19:23:18    Sequencer      INFO      <- InputHits 'simhits':
19:23:18    Sequencer      INFO         flat_multiset<Hit, detail::CompareGeometryId, void>
19:23:18    Sequencer      INFO      -> OutputMeasurements 'measurements':
19:23:18    Sequencer      INFO         MeasurementContainer
19:23:18    Sequencer      INFO      -> OutputMeasurementSubset 'measurement_subset':
19:23:18    Sequencer      INFO         MeasurementSubset
19:23:18    Sequencer      INFO      -> OutputClusters 'clusters':
19:23:18    Sequencer      INFO         vector<Cluster>
19:23:18    Sequencer      INFO      -> OutputMeasurementParticlesMap 'measurement_particles_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, Barcode, less<unsigned int>, void>
19:23:18    Sequencer      INFO      -> OutputMeasurementSimHitsMap 'measurement_simhits_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, unsigned int, less<unsigned int>, void>
19:23:18    Sequencer      INFO      -> OutputParticleMeasurementsMap 'particle_measurements_map':
19:23:18    Sequencer      INFO         flat_multimap<Barcode, unsigned int, less<Barcode>, void>
19:23:18    Sequencer      INFO      -> OutputSimHitMeasurementsMap 'simhit_measurements_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, unsigned int, less<unsigned int>, void>
19:23:18    Sequencer      INFO      Add Algorithm 'ParticleSelector'
19:23:18    Sequencer      INFO      <- InputParticles 'particles_simulated_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputParticleMeasurementsMap 'particle_measurements_map':
19:23:18    Sequencer      INFO         flat_multimap<Barcode, unsigned int, less<Barcode>, void>
19:23:18    Sequencer      INFO      <- InputMeasurements 'measurements':
19:23:18    Sequencer      INFO         MeasurementContainer
19:23:18    Sequencer      INFO      -> OutputParticles 'tmp_particles_digitized_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      Key 'tmp_particles_digitized_selected' aliased to 'particles_selected'
19:23:18    Sequencer      INFO      Key 'tmp_particles_digitized_selected' aliased to 'particles_digitized_selected'
19:23:18    Sequencer      INFO      Add Algorithm 'SpacePointMaker'
19:23:18    Sequencer      INFO      <- InputMeasurements 'measurement_subset':
19:23:18    Sequencer      INFO         MeasurementSubset
19:23:18    Sequencer      INFO      -> OutputSpacePoints 'spacepoints':
19:23:18    Sequencer      INFO         SpacePointContainer
19:23:18    addSeeding     INFO      Using grid triplet seeding
19:23:18    Sequencer      INFO      Add Algorithm 'GridTripletSeedingAlgorithm'
19:23:18    Sequencer      INFO      <- InputSpacePoints 'spacepoints':
19:23:18    Sequencer      INFO         SpacePointContainer
19:23:18    Sequencer      INFO      -> OutputSeeds 'seeds':
19:23:18    Sequencer      INFO         SeedContainer
19:23:18    Sequencer      INFO      Add Algorithm 'TrackParamsEstimationAlgorithm'
19:23:18    Sequencer      INFO      <- InputSeeds 'seeds':
19:23:18    Sequencer      INFO         SeedContainer
19:23:18    Sequencer      INFO      -> OutputTrackParameters 'estimatedparameters':
19:23:18    Sequencer      INFO         vector<BoundTrackParameters>
19:23:18    Sequencer      INFO      -> OutputSeeds 'estimatedseeds':
19:23:18    Sequencer      INFO         SeedContainer
19:23:18    Sequencer      INFO      Add Algorithm 'SeedsToProtoTracks'
19:23:18    Sequencer      INFO      <- InputSeeds 'estimatedseeds':
19:23:18    Sequencer      INFO         SeedContainer
19:23:18    Sequencer      INFO      -> OutputProtoTracks 'seed-protoTracks':
19:23:18    Sequencer      INFO         vector<small_vector<unsigned int, 3ul, void, void>>
19:23:18    Sequencer      INFO      Add Algorithm 'SeedsToTracks'
19:23:18    Sequencer      INFO      <- InputSeeds 'estimatedseeds':
19:23:18    Sequencer      INFO         SeedContainer
19:23:18    Sequencer      INFO      <- InputTrackParameters 'estimatedparameters':
19:23:18    Sequencer      INFO         vector<BoundTrackParameters>
19:23:18    Sequencer      INFO      -> OutputTracks 'seed-tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      Add Algorithm 'TrackTruthMatcher'
19:23:18    Sequencer      INFO      <- InputTracks 'seed-tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputMeasurementParticlesMap 'measurement_particles_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, Barcode, less<unsigned int>, void>
19:23:18    Sequencer      INFO      -> OutputTrackParticleMatching 'seed_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      -> OutputParticleTrackMatching 'particle_seed_matching':
19:23:18    Sequencer      INFO            map<Barcode, ParticleMatchEntry, less<Barcode>, allocator<pair<Barcode const, ParticleMatchEntry>>>
19:23:18    Sequencer      INFO      Add Writer 'RootPatternRecognitionPerformanceWriter'
19:23:18    Sequencer      INFO      <- InputHandle 'seed-tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputTrackParticleMatching 'seed_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      <- InputParticleTrackMatching 'particle_seed_matching':
19:23:18    Sequencer      INFO            map<Barcode, ParticleMatchEntry, less<Barcode>, allocator<pair<Barcode const, ParticleMatchEntry>>>
19:23:18    Sequencer      INFO      <- InputParticleMeasurementsMap 'particle_measurements_map':
19:23:18    Sequencer      INFO         flat_multimap<Barcode, unsigned int, less<Barcode>, void>
19:23:18    Sequencer      INFO      Add Writer 'RootTrackParameterWriter'
19:23:18    Sequencer      INFO      <- InputHandle 'estimatedparameters':
19:23:18    Sequencer      INFO         vector<BoundTrackParameters>
19:23:18    Sequencer      INFO      <- InputProtoTracks 'seed-protoTracks':
19:23:18    Sequencer      INFO         vector<small_vector<unsigned int, 3ul, void, void>>
19:23:18    Sequencer      INFO      <- InputParticles 'particles':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputSimHits 'simhits':
19:23:18    Sequencer      INFO         flat_multiset<Hit, detail::CompareGeometryId, void>
19:23:18    Sequencer      INFO      <- InputMeasurementParticlesMap 'measurement_particles_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, Barcode, less<unsigned int>, void>
19:23:18    Sequencer      INFO      <- InputMeasurementSimHitsMap 'measurement_simhits_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, unsigned int, less<unsigned int>, void>
19:23:18    Sequencer      INFO      Add Algorithm 'TrackFindingAlgorithm'
19:23:18    Sequencer      INFO      <- InputMeasurements 'measurement_subset':
19:23:18    Sequencer      INFO         MeasurementSubset
19:23:18    Sequencer      INFO      <- InputInitialTrackParameters 'estimatedparameters':
19:23:18    Sequencer      INFO         vector<BoundTrackParameters>
19:23:18    Sequencer      INFO      -> OutputTracks 'ckf_tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      Key 'ckf_tracks' aliased to 'tracks'
19:23:18    Sequencer      INFO      Add Algorithm 'TrackTruthMatcher'
19:23:18    Sequencer      INFO      <- InputTracks 'ckf_tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputMeasurementParticlesMap 'measurement_particles_map':
19:23:18    Sequencer      INFO         flat_multimap<unsigned int, Barcode, less<unsigned int>, void>
19:23:18    Sequencer      INFO      -> OutputTrackParticleMatching 'ckf_track_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      -> OutputParticleTrackMatching 'ckf_particle_track_matching':
19:23:18    Sequencer      INFO            map<Barcode, ParticleMatchEntry, less<Barcode>, allocator<pair<Barcode const, ParticleMatchEntry>>>
19:23:18    Sequencer      INFO      Key 'ckf_track_particle_matching' aliased to 'track_particle_matching'
19:23:18    Sequencer      INFO      Key 'ckf_particle_track_matching' aliased to 'particle_track_matching'
19:23:18    Sequencer      INFO      Add Writer 'RootTrackSummaryWriter'
19:23:18    Sequencer      INFO      <- InputHandle 'ckf_tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputTrackParticleMatching 'track_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      Add Writer 'RootTrackParameterPerformanceWriter'
19:23:18    Sequencer      INFO      <- InputHandle 'ckf_tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputTrackParticleMatching 'track_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      Add Writer 'RootPatternRecognitionPerformanceWriter'
19:23:18    Sequencer      INFO      <- InputHandle 'ckf_tracks':
19:23:18    Sequencer      INFO            TrackContainer<ConstVectorTrackContainer, ConstVectorMultiTrajectory, shared_ptr>
19:23:18    Sequencer      INFO      <- InputParticles 'particles_selected':
19:23:18    Sequencer      INFO         flat_set<SimParticle, detail::CompareParticleId, void>
19:23:18    Sequencer      INFO      <- InputTrackParticleMatching 'track_particle_matching':
19:23:18    Sequencer      INFO            map<unsigned int, TrackMatchEntry, less<unsigned int>, allocator<pair<unsigned int const, TrackMatchEntry>>>
19:23:18    Sequencer      INFO      <- InputParticleTrackMatching 'particle_track_matching':
19:23:18    Sequencer      INFO            map<Barcode, ParticleMatchEntry, less<Barcode>, allocator<pair<Barcode const, ParticleMatchEntry>>>
19:23:18    Sequencer      INFO      <- InputParticleMeasurementsMap 'particle_measurements_map':
19:23:18    Sequencer      INFO         flat_multimap<Barcode, unsigned int, less<Barcode>, void>
19:23:18    Sequencer      INFO      Processing events [0, 200)
19:23:18    Sequencer      INFO      Starting event loop with 1 threads
19:23:18    Sequencer      INFO        0 context decorators
19:23:18    Sequencer      INFO        18 sequence elements
19:23:18    Sequencer      INFO        1 readers
19:23:18    Sequencer      INFO        12 algorithms
19:23:18    Sequencer      INFO        5 writers
19:23:19    Sequencer      INFO      100 / 200 events processed
19:23:19    Sequencer      INFO      200 / 200 events processed
19:23:19    RootPatternR   INFO      Efficiency with seeds (nMatchedseeds/nAllseeds) = 1
19:23:19    RootPatternR   INFO      Fake ratio with seeds (nFakeseeds/nAllseeds) = 0
19:23:19    RootPatternR   INFO      Duplicate ratio with seeds (nDuplicateseeds/nAllseeds) = 0.781763
19:23:19    RootPatternR   INFO      Efficiency with particles (nMatchedParticles/nTrueParticles) = 0.99625
19:23:19    RootPatternR   INFO      Fake ratio with particles (nFakeParticles/nTrueParticles) = 0
19:23:19    RootPatternR   INFO      Duplicate ratio with particles (nDuplicateParticles/nTrueParticles) = 0.964375
19:23:19    RootPatternR   INFO      Wrote performance plots to 'output/rel-odd-muon-ckf/performance_seeding.root:/'
19:23:19    RootTrackPar   INFO      Wrote estimated parameters from seed to tree 'estimatedparams' in 'output/rel-odd-muon-ckf/estimatedparams.root'
19:23:19    TrackFinding   INFO      TrackFindingAlgorithm statistics:
19:23:19    TrackFinding   INFO      - total seeds: 7304
19:23:19    TrackFinding   INFO      - deduplicated seeds: 0
19:23:19    TrackFinding   INFO      - failed seeds: 0
19:23:19    TrackFinding   INFO      - failed smoothing: 0
19:23:19    TrackFinding   INFO      - failed extrapolation: 0
19:23:19    TrackFinding   INFO      - failure ratio seeds: 0
19:23:19    TrackFinding   INFO      - found tracks: 7304
19:23:19    TrackFinding   INFO      - selected tracks: 7252
19:23:19    TrackFinding   INFO      - stopped branches: 0
19:23:19    TrackFinding   INFO      - skipped second pass: 0
19:23:19    RootTrackSum   INFO      Wrote parameters of tracks to tree 'tracksummary' in 'output/rel-odd-muon-ckf/tracksummary_ckf.root'
19:23:19    RootTrackPar   INFO      === Track Parameter Performance Summary ===
19:23:19    RootTrackPar   INFO      Total tracks: 7252
19:23:19    RootTrackPar   INFO      Total matched tracks: 1594
19:23:19    RootTrackPar   INFO      Total particles: 1600
19:23:19    RootTrackPar   INFO      Total matched particles: 1594
19:23:19    RootTrackPar   INFO      Track efficiency: 21.9801%
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <ROOT::Fit::FillData>: fit range is outside histogram range, no fit data for xaxis
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
Warning in <Fit>: Fit data is empty 
19:23:22    RootTrackPar   INFO      Wrote performance plots to 'output/rel-odd-muon-ckf/performance_fitting_ckf.root:/'
19:23:22    RootPatternR   INFO      Efficiency with tracks (nMatchedtracks/nAlltracks) = 1
19:23:22    RootPatternR   INFO      Fake ratio with tracks (nFaketracks/nAlltracks) = 0
19:23:22    RootPatternR   INFO      Duplicate ratio with tracks (nDuplicatetracks/nAlltracks) = 0.780199
19:23:22    RootPatternR   INFO      Efficiency with particles (nMatchedParticles/nTrueParticles) = 0.99625
19:23:22    RootPatternR   INFO      Fake ratio with particles (nFakeParticles/nTrueParticles) = 0
19:23:22    RootPatternR   INFO      Duplicate ratio with particles (nDuplicateParticles/nTrueParticles) = 0.964375
19:23:22    RootPatternR   INFO      Wrote performance plots to 'output/rel-odd-muon-ckf/performance_finding_ckf.root:/'
19:23:22    Sequencer      INFO      No unmasked FPEs encountered
19:23:22    Sequencer      INFO      Processed 200 events in 3.184452 s (wall clock)
19:23:22    Sequencer      INFO      Average time per event: 2.990932 ms/event
19:23:22    Sequencer      INFO      Timing breakdown:
| Algorithm                                      | Total Time (ms) | Time/Event (ms) | Fraction |
|:-----------------------------------------------|----------------:|----------------:|---------:|
| Algorithm:TrackFindingAlgorithm                |          438.10 |            2.19 |    73.2% |
| Algorithm:FatrasSimulation                     |           46.46 |            0.23 |     7.8% |
| Writer:RootTrackParameterPerformanceWriter     |           26.28 |            0.13 |     4.4% |
| Algorithm:DigitizationAlgorithm                |           24.66 |            0.12 |     4.1% |
| Writer:RootTrackSummaryWriter                  |           15.90 |            0.08 |     2.7% |
| Writer:RootPatternRecognitionPerformanceWriter |            8.71 |            0.04 |     1.5% |
| Writer:RootPatternRecognitionPerformanceWriter |            8.29 |            0.04 |     1.4% |
| Writer:RootTrackParameterWriter                |            6.52 |            0.03 |     1.1% |
| Algorithm:GridTripletSeedingAlgorithm          |            5.57 |            0.03 |     0.9% |
| Algorithm:TrackParamsEstimationAlgorithm       |            4.86 |            0.02 |     0.8% |
| Algorithm:TrackTruthMatcher                    |            2.96 |            0.01 |     0.5% |
| Algorithm:SpacePointMaker                      |            2.56 |            0.01 |     0.4% |
| Algorithm:SeedsToTracks                        |            2.00 |            0.01 |     0.3% |
| Reader:EventGenerator                          |            1.96 |            0.01 |     0.3% |
| Algorithm:TrackTruthMatcher                    |            1.84 |            0.01 |     0.3% |
| Algorithm:HepMC3InputConverter                 |            0.97 |            0.00 |     0.2% |
| Algorithm:ParticleSelector                     |            0.35 |            0.00 |     0.1% |
| Algorithm:SeedsToProtoTracks                   |            0.19 |            0.00 |     0.0% |
| TOTAL                                          |          598.19 |            2.99 |   100.0% |

